公开公告号,专利名称,发明人,代理人,代理机构,法律状态,法律状态信息,申请号,LOC分类号,申请日,授权日,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,信息描述,page,外部链接,image_urls,picturesavepath
CN302490726S,吸顶灯（浮云）,金丹,吴聘玉,广州嘉权专利商标事务所有限公司44205,法律状态,法律状态信息,2012306084924,26-05,2012.12.07,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.本外观设计产品设计名称：吸顶灯（浮云）；2.本外观设计产品的用途是：照明灯具；3.本外观设计产品的要点在于：产品的形状；4.最能表明设计要点的图片是：立体图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306084924/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306084924/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306084924/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306084924/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306084924/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306084924/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490726S"", ""设计人"": ""金丹"", ""代理人"": ""吴聘玉"", ""专利代理机构"": ""广州嘉权专利商标事务所有限公司44205"", ""申请号"": ""2012306084924"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.07"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1.本外观设计产品设计名称：吸顶灯（浮云）；2.本外观设计产品的用途是：照明灯具；3.本外观设计产品的要点在于：产品的形状；4.最能表明设计要点的图片是：立体图。"", ""专利权人"": ""中山市旺家亮照明有限公司"", ""地址"": ""528400广东省中山市东升镇裕民文远田窖工业区""}","[""申请（专利）号 2012306084924"", ""事务数据公告日 2016.01.20 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121207\n授权公告日:20130703\n终止日期:20141207"", ""申请（专利）号 2012306084924"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490722S,吸顶灯（臻环）,金丹,吴聘玉,广州嘉权专利商标事务所有限公司44205,法律状态,法律状态信息,2012306081574,26-05,2012.12.07,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.本外观设计产品设计名称：吸顶灯（臻环）；2.本外观设计产品的用途是：照明灯具；3.本外观设计产品的要点在于：产品的形状；4.最能表明设计要点的图片是：立体图；5.左视图与右视图对称，省略左视图；6.仰视图与俯视图对称，省略仰视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081574/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081574/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081574/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081574/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081574/130001/0005.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490722S"", ""设计人"": ""金丹"", ""代理人"": ""吴聘玉"", ""专利代理机构"": ""广州嘉权专利商标事务所有限公司44205"", ""申请号"": ""2012306081574"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.07"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1.本外观设计产品设计名称：吸顶灯（臻环）；2.本外观设计产品的用途是：照明灯具；3.本外观设计产品的要点在于：产品的形状；4.最能表明设计要点的图片是：立体图；5.左视图与右视图对称，省略左视图；6.仰视图与俯视图对称，省略仰视图。"", ""专利权人"": ""中山市旺家亮照明有限公司"", ""地址"": ""528400广东省中山市东升镇裕民文远田窖工业区""}","[""申请（专利）号 2012306081574"", ""事务数据公告日 2016.01.20 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121207\n授权公告日:20130703\n终止日期:20141207"", ""申请（专利）号 2012306081574"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490783S,灯饰配件（FD-818H）,孙利东,侯来旺,东莞市中正知识产权事务所44231,法律状态,法律状态信息,2013300710558,26-05,2013.03.19,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：灯饰配件（FD-818H）。2．本外观设计产品的用途：灯饰配件。3．本外观设计的设计要点：形状。4．最能表明设计要点的图片或者照片：主视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300710558/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300710558/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300710558/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300710558/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300710558/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300710558/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490783S"", ""设计人"": ""孙利东"", ""代理人"": ""侯来旺"", ""专利代理机构"": ""东莞市中正知识产权事务所44231"", ""申请号"": ""2013300710558"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.03.19"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1．本外观设计产品的名称：灯饰配件（FD-818H）。2．本外观设计产品的用途：灯饰配件。3．本外观设计的设计要点：形状。4．最能表明设计要点的图片或者照片：主视图。"", ""专利权人"": ""孙利东"", ""地址"": ""528400广东省中山市横栏镇永兴工业区富庆一路6号厂房I幢之一""}","[""申请（专利）号 2013300710558"", ""事务数据公告日 2015.05.06 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130319\n授权公告日:20130703\n终止日期:20140319"", ""申请（专利）号 2013300710558"", ""事务数据公告日 2015.05.06 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130319\n授权公告日:20130703\n终止日期:20140319"", ""申请（专利）号 2013300710558"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490723S,吸顶灯（月朦胧）,金丹,吴聘玉,广州嘉权专利商标事务所有限公司44205,法律状态,法律状态信息,2012306081593,26-05,2012.12.07,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.本外观设计产品设计名称：吸顶灯（月朦胧）；2.本外观设计产品的用途是：照明灯具；3.本外观设计产品的要点在于：产品的形状；4.最能表明设计要点的图片是：立体图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081593/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081593/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081593/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081593/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081593/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306081593/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490723S"", ""设计人"": ""金丹"", ""代理人"": ""吴聘玉"", ""专利代理机构"": ""广州嘉权专利商标事务所有限公司44205"", ""申请号"": ""2012306081593"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.07"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1.本外观设计产品设计名称：吸顶灯（月朦胧）；2.本外观设计产品的用途是：照明灯具；3.本外观设计产品的要点在于：产品的形状；4.最能表明设计要点的图片是：立体图。"", ""专利权人"": ""中山市旺家亮照明有限公司"", ""地址"": ""528400广东省中山市东升镇裕民文远田窖工业区""}","[""申请（专利）号 2012306081593"", ""事务数据公告日 2016.01.20 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121207\n授权公告日:20130703\n终止日期:20141207"", ""申请（专利）号 2012306081593"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490737S,筒灯,潘松波,覃向红,广东中亿律师事务所44277,法律状态,法律状态信息,2012306219974,26-05,2012.12.12,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：筒灯；2．本外观设计产品的用途：用于照明和装饰；3．本外观设计的设计要点：产品的形状；4．最能表明设计要点的图片或者照片：主视图；5．省略其它视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306219974/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306219974/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306219974/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306219974/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306219974/130001/0005.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490737S"", ""设计人"": ""潘松波"", ""代理人"": ""覃向红"", ""专利代理机构"": ""广东中亿律师事务所44277"", ""申请号"": ""2012306219974"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.12"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1．本外观设计产品的名称：筒灯；2．本外观设计产品的用途：用于照明和装饰；3．本外观设计的设计要点：产品的形状；4．最能表明设计要点的图片或者照片：主视图；5．省略其它视图。"", ""专利权人"": ""潘松波"", ""地址"": ""317300浙江省台州市仙居县下各镇路南村门口烂田4号""}","[""申请（专利）号 2012306219974"", ""事务数据公告日 2016.02.03 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121212\n授权公告日:20130703\n终止日期:20141212"", ""申请（专利）号 2012306219974"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490731S,天花吊灯（JN251）,谢剑波,-1,-1,法律状态,法律状态信息,2012306112680,26-05,2012.12.08,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：天花吊灯（JN251）。2．本外观设计产品的用途：用于天花吊灯外观设计。3．本外观设计的设计要点：主视图所体现的是本外观设计的设计要点。4．最能表明设计要点的图片或者照片：立体图为最能表明本产品设计要点的图片。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306112680/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306112680/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306112680/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306112680/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306112680/130001/0006.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306112680/130001/0007.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490731S"", ""设计人"": ""谢剑波"", ""代理人"": -1, ""专利代理机构"": -1, ""申请号"": ""2012306112680"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.08"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1．本外观设计产品的名称：天花吊灯（JN251）。2．本外观设计产品的用途：用于天花吊灯外观设计。3．本外观设计的设计要点：主视图所体现的是本外观设计的设计要点。4．最能表明设计要点的图片或者照片：立体图为最能表明本产品设计要点的图片。"", ""专利权人"": ""重庆金诺工业设计有限公司"", ""地址"": ""400020重庆市江北区五简路10号E栋2-13-2号""}","[""申请（专利）号 2012306112680"", ""事务数据公告日 2015.01.21 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121208\n授权公告日:20130703\n终止日期:20131208"", ""申请（专利）号 2012306112680"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490738S,缤纷卷吸顶灯,李嘉涛,邹常友,中山市铭洋专利商标事务所(普通合伙)44286,法律状态,法律状态信息,2012306242379,26-05,2012.12.13,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：缤纷卷吸顶灯。2．本外观设计产品的用途：照明、装饰。3．本外观设计的设计要点：形状为书卷的造型。4．最能表明设计要点的图片或者照片：立体图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306242379/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306242379/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306242379/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306242379/130001/0006.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306242379/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306242379/130001/0005.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490738S"", ""设计人"": ""李嘉涛"", ""代理人"": ""邹常友"", ""专利代理机构"": ""中山市铭洋专利商标事务所(普通合伙)44286"", ""申请号"": ""2012306242379"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.13"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1．本外观设计产品的名称：缤纷卷吸顶灯。2．本外观设计产品的用途：照明、装饰。3．本外观设计的设计要点：形状为书卷的造型。4．最能表明设计要点的图片或者照片：立体图。"", ""专利权人"": ""中山职业技术学院"", ""地址"": ""528400广东省中山市博爱七路25号""}","[""申请（专利）号 2012306242379"", ""事务数据公告日 2015.02.04 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121213\n授权公告日:20130703\n终止日期:20131213"", ""申请（专利）号 2012306242379"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490765S,LED灯条（LP1919）,辛利,褚治保,深圳市远航专利商标事务所(普通合伙)44276,法律状态,法律状态信息,2013300035651,26-05,2013.01.07,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.外观设计产品的名称：LED灯条（LP1919）。2.外观设计产品的用途：本外观设计专利产品用于建筑装饰照明。3.外观设计的设计要点：本外观设计专利产品设计要点在于产品形状。4.立体图为最能表明本外观设计要点的图片。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300035651/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300035651/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300035651/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300035651/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300035651/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2013300035651/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490765S"", ""设计人"": ""辛利"", ""代理人"": ""褚治保"", ""专利代理机构"": ""深圳市远航专利商标事务所(普通合伙)44276"", ""申请号"": ""2013300035651"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.01.07"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1.外观设计产品的名称：LED灯条（LP1919）。2.外观设计产品的用途：本外观设计专利产品用于建筑装饰照明。3.外观设计的设计要点：本外观设计专利产品设计要点在于产品形状。4.立体图为最能表明本外观设计要点的图片。"", ""专利权人"": ""辛利"", ""地址"": ""518000广东省深圳市宝安区沙井街道上南企路一路沙二工业区1号综合楼202号""}","[""申请（专利）号 2013300035651"", ""事务数据公告日 2017.03.01 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130107\n授权公告日:20130703\n终止日期:20160107"", ""申请（专利）号 2013300035651"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490712S,LED射灯（流光溢彩）,王建全; 李欣,陈永辉,深圳市国科知识产权代理事务所(普通合伙)44296,法律状态,法律状态信息,2012306031202,26-05,2012.12.05,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：LED射灯（流光溢彩）。2．本外观设计产品的用途：用于照明。3．本外观设计的设计要点：产品设计要点在于形状。4．最能表明设计要点的图片或者照片：主视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306031202/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306031202/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306031202/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306031202/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306031202/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306031202/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490712S"", ""设计人"": ""王建全; 李欣"", ""代理人"": ""陈永辉"", ""专利代理机构"": ""深圳市国科知识产权代理事务所(普通合伙)44296"", ""申请号"": ""2012306031202"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.05"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1．本外观设计产品的名称：LED射灯（流光溢彩）。2．本外观设计产品的用途：用于照明。3．本外观设计的设计要点：产品设计要点在于形状。4．最能表明设计要点的图片或者照片：主视图。"", ""专利权人"": ""四川柏狮光电技术有限公司"", ""地址"": ""629001四川省遂宁市经济开发区德泉路""}","[""申请（专利）号 2012306031202"", ""事务数据公告日 2018.01.19 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121205\n授权公告日:20130703\n终止日期:20161205"", ""申请（专利）号 2012306031202"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490779S,防爆平台灯(风铃),黄尤忠; 宁效宽,任海燕,广州粤高专利商标代理有限公司44102,法律状态,法律状态信息,201330053592X,26-05,2013.03.05,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1.本外观设计产品的名称是防爆平台灯(风铃)。2.本外观设计产品用于照明。3.本外观设计要点在于产品形状。4.本外观设计产品主视图最能表达设计要点。5.本外观设计产品后视图与主视图对称，故省略后视图。6.本外观设计产品右视图与左视图对称，故省略右视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/201330053592X/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/201330053592X/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/201330053592X/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/201330053592X/130001/0003.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490779S"", ""设计人"": ""黄尤忠; 宁效宽"", ""代理人"": ""任海燕"", ""专利代理机构"": ""广州粤高专利商标代理有限公司44102"", ""申请号"": ""201330053592X"", ""LOC Cl."": ""26-05"", ""申请日"": ""2013.03.05"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1.本外观设计产品的名称是防爆平台灯(风铃)。2.本外观设计产品用于照明。3.本外观设计要点在于产品形状。4.本外观设计产品主视图最能表达设计要点。5.本外观设计产品后视图与主视图对称，故省略后视图。6.本外观设计产品右视图与左视图对称，故省略右视图。"", ""专利权人"": ""重庆雷士实业有限公司; 惠州雷士光电科技有限公司"", ""地址"": ""400060重庆市南岸区南滨路76号（重庆国际金融中心）22楼""}","[""申请（专利）号 201330053592X"", ""事务数据公告日 2020.03.10 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20130305\n授权公告日:20130703\n终止日期:20190305"", ""申请（专利）号 201330053592X"", ""事务数据公告日 2017.03.01 事务数据类型 专利申请权、专利权的转移"", ""专利权的转移\n主分类号:26-05\n登记生效日:20170206\n变更事项:专利权人\n变更前:雷士照明（中国）有限公司\n变更后:惠州雷士光电科技有限公司\n变更事项:地址\n变更前:400060 重庆市南岸区南滨路76号（重庆国际金融中心）22楼\n变更后:广东省惠州市汝湖镇东亚村委会石桥头（雷士工业园）\n变更事项:专利权人\n变更前:惠州雷士光电科技有限公司"", ""申请（专利）号 201330053592X"", ""事务数据公告日 2014.07.02 事务数据类型 专利权人的姓名或者名称、地址的变更"", ""专利权人的姓名或者名称、地址的变更\n主分类号:26-05\n变更事项:专利权人\n变更前:重庆雷士实业有限公司\n变更后:雷士照明（中国）有限公司\n变更事项:地址\n变更前:400060 重庆市南岸区南滨路76号（重庆国际金融中心）22楼\n变更后:400060 重庆市南岸区南滨路76号（重庆国际金融中心）22楼\n变更事项:专利权人\n变更前:惠州雷士光电科技有限公司\n变更后:惠州雷士光电科技有限公司"", ""申请（专利）号 201330053592X"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
CN302490744S,民用LED应急灯（一）,肖新意,-1,-1,法律状态,法律状态信息,2012306263498,26-05,2012.12.13,2013.07.03,预估到期日,标当前申请专利权人,当前申请专利权人,标原始申请专利权人,原始申请专利权人,Docdb申请专利权人,1．本外观设计产品的名称：民用LED应急灯（一）。2．本外观设计产品的用途：用于照明。3．本外观设计的设计要点：在于一种民用LED应急灯（一）的整体及局部的形状。4．最能表明设计要点的图片或者照片：立体图。5．右视图与左视图对称，故省略右视图。,page,外部链接,"[""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306263498/130001/0001.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306263498/130001/0002.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306263498/130001/0003.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306263498/130001/0004.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306263498/130001/0005.jpg"", ""http://epub.sipo.gov.cn/pic/ws5000/PUBXML/2927/WGSQ/WGSQ_DZGBD/2012306263498/130001/0006.jpg""]",picturesavepath,"{""授权公告号"": ""CN302490744S"", ""设计人"": ""肖新意"", ""代理人"": -1, ""专利代理机构"": -1, ""申请号"": ""2012306263498"", ""LOC Cl."": ""26-05"", ""申请日"": ""2012.12.13"", ""授权公告日"": ""2013.07.03"", ""简要说明"": ""1．本外观设计产品的名称：民用LED应急灯（一）。2．本外观设计产品的用途：用于照明。3．本外观设计的设计要点：在于一种民用LED应急灯（一）的整体及局部的形状。4．最能表明设计要点的图片或者照片：立体图。5．右视图与左视图对称，故省略右视图。"", ""专利权人"": ""肖新意"", ""地址"": ""421622湖南省衡阳市祁东县官家嘴镇烟草村1组""}","[""申请（专利）号 2012306263498"", ""事务数据公告日 2016.02.03 事务数据类型 专利权的终止"", ""未缴年费专利权终止\n主分类号:26-05\n申请日:20121213\n授权公告日:20130703\n终止日期:20141213"", ""申请（专利）号 2012306263498"", ""事务数据公告日 2013.07.03 事务数据类型 授权"", ""授权""]"
